timestamp,side,entry_price,exit_price,size,profit_loss,win_loss,usdt_balance,sol_balance,exit_type,sl_distance,tp_distance,macd_at_entry,signal_at_entry,hist_at_entry,atr_at_entry,candles_held
2024-09-18 04:50:00,sell,130.707216945,130.4562210046875,0.014,-0.0070278863287497875,Loss,9.165637219838231,0.0,Stop Loss,0.02239551642855986,1.1363544835714379,-0.1609977164672216,-0.046585461065988314,-0.11441225540123329,0.22071428571428595,0
2024-10-01 13:25:00,sell,154.8711563175,154.5557767003125,0.0118,-0.007442958965625405,Loss,9.15871861277812,0.0,Stop Loss,0.04454917464286723,1.7067008253571316,-0.40123136647943625,-0.27658501146451153,-0.12464635501492471,0.3335714285714277,0
2024-10-01 13:30:00,sell,154.29130175250003,153.96502616718752,0.0119,-0.007765358930437873,Loss,9.15162389105911,0.0,Stop Loss,0.056480323928582266,1.9422696760713904,-0.47781446003864403,-0.31683090117933804,-0.160983558859306,0.38071428571428456,0
2024-10-01 13:40:00,sell,153.23156754750002,152.8915500928125,0.0119,-0.008092415421562789,Loss,9.144387845329,0.0,Stop Loss,0.07210326178571336,2.2491467382142787,-0.6169286847925548,-0.3768504579019814,-0.2400782268905734,0.442142857142859,1
2024-10-02 09:40:00,sell,146.48326011,146.172074731875,0.0125,-0.007779634453125084,Loss,9.137294791276826,0.0,Stop Loss,0.05504582428571325,1.8724541757142958,-0.2471775226357238,-0.09504406839203837,-0.1521334542436854,0.3671428571428582,0
2024-10-02 09:45:00,sell,145.92340053,145.60485439500002,0.0125,-0.00796365337499978,Loss,9.130122050704372,0.0,Stop Loss,0.06340052999999557,2.0365994699999987,-0.3338058992346191,-0.14279643456055452,-0.1910094646740646,0.3999999999999996,0
2024-10-02 09:55:00,sell,146.01337796250002,145.68863615437502,0.01,-0.0064948361624999505,Loss,7.299577841226965,0.012499999999999999,Stop Loss,0.06944939107143,2.158050608928562,-0.44189764570924694,-0.24457765779011265,-0.1973199879191343,0.4242857142857121,0
2024-10-02 10:00:00,sell,145.8334230975,145.5141205321875,0.0125,-0.007982564132812798,Loss,9.117140152999319,0.0,Stop Loss,0.06431595464286488,2.054434045357141,-0.4050525658094273,-0.19524766081032907,-0.2098049049990982,0.40357142857142697,2
2024-10-03 08:10:00,sell,138.1553488575,137.80209871124998,0.0132,-0.00932580386100051,Loss,9.109287534210578,0.0,Stop Loss,0.11177742892857623,2.963222571071441,-0.7055256830116718,-0.3740299797218782,-0.33149570328979366,0.585714285714289,0
2024-10-03 08:15:00,sell,137.69546420249998,137.33488170843748,0.0132,-0.009519377843249958,Loss,9.10134883043304,0.0,Stop Loss,0.1199284882142706,3.123821511785735,-0.8456725714669631,-0.4683584980708952,-0.3773140733960679,0.6178571428571453,0
2024-10-03 08:30:00,sell,136.985642235,136.60633692000002,0.0133,-0.010089521378999523,Loss,9.093117688758262,0.0,Stop Loss,0.13992794928569197,3.5200720507143046,-1.116558320249652,-0.7430948886694417,-0.37346343158021034,0.6971428571428585,0
2024-10-07 09:35:00,sell,146.93314727249998,146.62699185937498,0.0124,-0.007592654245499943,Loss,9.08613393579022,0.0,Stop Loss,0.049218701071396254,1.7582812989286083,-0.3718990796792525,-0.2173724144458555,-0.154526665233397,0.3442857142857158,2
2024-10-08 03:55:00,sell,143.52400233,144.4568660325,0.0127,0.023694738043499655,Win,9.09478077375401,0.0,Time Exit,0.09257375857143302,2.607426241428584,-0.4892541827961736,-0.22374895537749603,-0.26550522741867755,0.5142857142857176,59
2024-10-13 14:55:00,sell,145.39353342750002,145.08790311375,0.01,-0.006112606275000303,Loss,7.270567983118157,0.012499999999999999,Stop Loss,0.05139057035714245,1.793609429642828,-0.4474868161276504,-0.25147521340838686,-0.19601160271926354,0.3514285714285685,0
